city,vendor_id,brand_name,vendor_name,vertical,latitude,longitude
Lima,209496,Chuck E. Cheese,Chuck E Cheese Plaza San Miguel,restaurants,-12.076199531555202,-77.0841979980469
Lima,219608,Tambo,Tambo Comidas Brasil,restaurants,-12.0892000198364,-77.0656967163086
Lima,221304,Roky's,Rokys Real Plaza Pro,restaurants,-11.9401998519897,-77.0695037841797
Lima,221361,Tiradito Barra Cevichera,Tiradito Barra Cevichera Surco,restaurants,-12.1267004013062,-76.9819030761719
Lima,223041,Sushi221,Sushi221 1,restaurants,-12.1450996398926,-76.989501953125
Lima,230081,Club 2,Club 251,restaurants,-12.086199760437001,-77.0236968994141
Lima,238720,Jarú Sushi Bar,Jaru Sushi Bar,restaurants,-12.088800430297798,-77.0311965942383
Lima,241735,Parrillita Grill,Parrillita Grill,restaurants,-11.9909000396728,-77.0663986206055
Lima,244895,Mangia Pizza,Mangia Pizza,restaurants,-12.048999786376902,-76.9672012329102
Lima,255098,Diff Restaurante,Diff Restaurante,restaurants,-12.073100090026902,-76.9546966552734
Lima,258212,Costagas,Costagas Miraflores,cross_vertical,-12.1192998886108,-77.0338973999023
Lima,259130,Pappas Grill,Pappas Grill San Miguel,restaurants,-12.0805997848511,-77.087997436523409
Lima,261538,D.mare Sushi,Dmare Sushi,restaurants,-12.083399772644,-77.0007019042969
Lima,261889,Sr Pollo,Sr Pollo Gamarra,restaurants,-12.0638999938965,-77.0149993896484
Lima,265030,,Nibray Peru,pharmacies,-12.107099533081,-76.9428024291992
Lima,267578,Nick N´ Truck,Nick N Truck Miraflores,groceries,-12.112899780273402,-77.0457992553711
Lima,273443,Pedidosya Market,Pedidosya Market 10min San Borja,darkstores,-12.0951995849609,-76.9952011108398
Lima,277293,Los Avilez-courier,Los Avilezcourier,courier_business,-12.0677003860474,-77.0641021728516
Lima,280667,PedidosYa Market,Pedidosya Market Surco 2,darkstores,-12.128199577331499,-76.9954986572266
Lima,281697,Majo Sushi,Majo Sushi,restaurants,-12.0071001052856,-77.0848007202148
Lima,289637,Ni Idea-courier,Ni Ideacourier,courier_business,-12.130499839782702,-77.0299987792969
Lima,290194,,El Padrino Del Broaster Surquillo,restaurants,-12.117099761962901,-77.0192031860352
Lima,292863,,Sumaq Chicken,restaurants,-12.1169004440308,-77.0217971801758
Lima,293044,,Cineplanet El Polo,restaurants,-12.101400375366199,-76.9718017578125
Lima,294040,Mangiare Pizzas -,Mangiare Pizzas,restaurants,-12.1166000366211,-77.0233993530273
Lima,206281,Las Canastas,Las Canastas Miraflores,restaurants,-12.114000320434599,-77.0345993041992
Lima,206376,Barbarian,Barbarian Miraflores,restaurants,-12.1199998855591,-77.0286026000977
Lima,206381,Señor Limón,Senor Limon La Molina,restaurants,-12.075699806213402,-76.9642028808594
Lima,206571,Don Belisario,Don Belisario Strip La Mar,restaurants,-12.0741996765137,-77.0792007446289
Lima,206699,Santa Comida,Santa Comida,restaurants,-12.1955995559692,-77.0044021606445
Lima,206871,Miami Chicken Criollo,Miami Chicken Criollo Arequipa,restaurants,-12.0866003036499,-77.0343017578125
Lima,207352,Jack´s Urban Pizza,Jacks Urban Pizza Surquillo,restaurants,-12.1190004348755,-77.0230026245117
Lima,207406,Chifa Express,Chifa Express Jorge Isaac,restaurants,-12.1106996536255,-77.0102005004883
Lima,207424,Pardos Chicken,Pardos Chicken Magdalena,restaurants,-12.0920000076294,-77.0628967285156
Lima,207591,Alto Market,Alto Javier Prado Bebidas,drinks,-12.070599555969197,-76.9533996582031
Lima,207597,Alto Market,Alto Arenales Super,groceries,-12.074600219726603,-77.0374984741211
Lima,207625,Roky's,Rokys Naranjal,restaurants,-11.977199554443402,-77.0815963745117
Lima,207656,Guadalajara Tacos y Enchiladas,Guadalajara Tacos Y Enchiladas Las Palmeras,restaurants,-12.0075998306274,-77.0906982421875
Lima,208276,Bembos,Bembos Helados Aurora,restaurants,-12.126799583435101,-77.0134963989258
Lima,208491,Entre Panes,Entre Panes Ejercito,restaurants,-12.100600242614702,-77.0615005493164
Lima,208563,La Fogata,La Fogata El Alamo,restaurants,-11.9320001602173,-77.0671005249023
Lima,209195,Mimina's Pizza,Miminas Pizza Domingo Orue,restaurants,-12.109299659729,-77.0296020507812
Lima,209395,El Hornero,El Hornero Malecon Grau,restaurants,-12.167300224304201,-77.0282974243164
Lima,209452,El Burrito,El Burrito Alfredo Benavides,restaurants,-12.1288003921509,-76.9975967407227
Lima,209717,Choy Tac,Chifa Choy Tac 1,restaurants,-12.128299713134801,-76.9959030151367
Lima,209983,Kasani Fish,Kasani Fish,groceries,-12.1100997924805,-77.0222015380859
Lima,219147,Coconube,Coconube Santiago De Surco,restaurants,-12.087200164794899,-76.9774017333984
Lima,219223,Inkafarma,Inkafarma El Universo,pharmacies,-12.1859998703003,-76.9589004516602
Lima,219243,Inkafarma,Inkafarma Javier Prado,pharmacies,-12.0923004150391,-77.0323028564453
Lima,221175,Cuarteto 32,Cuarteto 3220,restaurants,-12.086600303649899,-76.9907989501953
Lima,223018,El Chinito,El Chinito San Miguel,restaurants,-12.0755996704102,-77.0804977416992
Lima,224870,Peruvian Wings,Peruvian Wings,restaurants,-12.097100257873498,-77.0344009399414
Lima,224918,Bembos,Bembos San Borja Plaza In Line,restaurants,-12.0902996063232,-77.0047988891602
Lima,236917,Zacateca,Zacateca Barranco,restaurants,-12.1414003372192,-77.0229034423828
Lima,241227,Afit Chorrillos,Afit Chorrillos,cross_vertical,-12.163499832153303,-77.0238037109375
Lima,244476,El Batan Peruano,El Batan Peruano,restaurants,-11.927000045776401,-77.0538024902344
Lima,246092,La Santa Brasa,La Santa Brasa,restaurants,-12.143600463867202,-77.0044021606445
Lima,247031,Kinjo Ramen,Kinjo Ramen,restaurants,-12.144800186157198,-77.0216979980469
Lima,247352,Hally´s Floreria,Hallys Floreria,cross_vertical,-12.0753002166748,-77.0589981079102
Lima,250764,Galy Import Peru,Galy Import Peru,cross_vertical,-12.0953998565674,-77.0022964477539
Lima,253038,Subs Makis & Rolls,Subs Makis Rolls Santa Anita,restaurants,-12.042599678039602,-76.9701995849609
Lima,257629,Organix Perú,Organix Peru Surco,groceries,-12.1084995269775,-76.9704971313477
Lima,266017,Biellapizza,Biella Pizza Surquillo,restaurants,-12.1181001663208,-77.0193023681641
Lima,280914,Pizza La Delicias,Pizza La Delicia Santa Anita,restaurants,-12.051799774169899,-76.9645004272461
Lima,283355,Foodmood Sac-courier,Foodmood Saccourier,courier_business,-12.109299659729,-76.993400573730511
Lima,285198,Ahumar,Ahumar,restaurants,-12.0980997085571,-77.0705032348633
Lima,288645,,Bentobox,restaurants,-12.087200164794899,-77.013198852539119
Lima,293028,,Cineplanet Pro,restaurants,-11.9903001785278,-77.0625991821289
Lima,295661,Festín Brasas Y Leña,Festin Brasas Y Lena,restaurants,-12.048100471496602,-76.9628982543945
Lima,206272,Street Burger,Street Burger Miraflores,restaurants,-12.1256999969482,-77.029899597168
Lima,206392,Papa John's,Papa Johns Valle Hermoso,restaurants,-12.127300262451202,-76.9751968383789
Lima,206409,Segundo Muelle,Segundo Muelle La Encalada,restaurants,-12.104700088500998,-76.9709014892578
Lima,206945,Segundo Muelle,Segundo Muelle San Miguel,restaurants,-12.076199531555202,-77.0830001831055
Lima,206993,Carnicería Lomazos,Carniceria Lomazos Miraflores,groceries,-12.1286001205444,-77.0043029785156
Lima,207307,Burger King,Burger King Larco,restaurants,-12.1198997497559,-77.0289001464844
Lima,207405,Miskycha,Miskycha Aviacion,restaurants,-12.0763998031616,-77.010498046875
Lima,207438,Chifa Mr. Shao,Mr Shao Plaza Norte,restaurants,-12.007399559021001,-77.0585021972656
Lima,207988,Sierra Andina,Sierra Andina Miraflores,restaurants,-12.119799613952601,-77.0282974243164
Lima,208026,Berypez,Berypez Lince,restaurants,-12.088800430297802,-77.0269012451172
Lima,208134,El Chinito,El Chinito Los Olivos,restaurants,-11.9917001724243,-77.0650024414062
Lima,208369,Brooklyn Grill,Brooklyn Grill,restaurants,-12.085900306701697,-77.0830993652344
Lima,208417,Central Party,Central Party Aviacion,cross_vertical,-12.096199989318798,-77.002197265625
Lima,208523,Juan Valdez,Juan Valdez Benavides,restaurants,-12.0566997528076,-77.1020965576172
Lima,208538,Gelarti,Gelarti Javier Prado,restaurants,-12.085300445556602,-76.9765014648438
Lima,208737,Popeyes,Popeyes Real Plaza Pro,restaurants,-11.9406003952026,-77.0695037841797
Lima,208876,Sarcletti,Sarcletti Morelli,restaurants,-12.090499877929698,-77.0037994384766
Lima,209006,Madam Tusan,Madam Tusan 28 De Julio,restaurants,-12.129599571228002,-77.0222015380859
Lima,219244,Inkafarma,Inkafarma De La Union,pharmacies,-12.055199623107901,-76.9592971801758
Lima,219272,Inkafarma,Inkafarma Angelica Gamarra,pharmacies,-12.0064001083374,-77.0820007324219
Lima,219384,Oechsle,Oechsle Jockey Plaza,cross_vertical,-12.087200164794899,-76.9765014648438
Lima,219644,Tambo,Tambo Astete,groceries,-12.1342000961304,-76.9898986816406
Lima,219649,Tambo,Tambo Bar Principal,drinks,-12.1205997467041,-77.0018997192383
Lima,219653,Tambo,Tambo Tristan,groceries,-12.069899559021001,-76.9421005249023
Lima,223061,Tambo,Tambo Bar Jaliaga,drinks,-12.093799591064398,-77.0589981079102
Lima,233603,Antojitos M&J,Antojitos Mj,restaurants,-12.0081996917725,-77.0692977905273
Lima,257920,Los Pibes,Los Pibes Lima,restaurants,-12.1093997955322,-76.9934997558594
Lima,258755,El Poyon Polleria Express,El Poyon Polleria Express,restaurants,-12.1143999099731,-77.0211029052734
Lima,263206,Envíos,Quale Vest Sac Courier,courier_business,-12.1785001754761,-77.0011978149414
Lima,265026,,Amor Al Chancho,restaurants,-12.0581998825073,-77.0952987670898
Lima,266061,Juicy Lucy,Juicy Lucy Shakes Postres Balboa,restaurants,-12.1297998428345,-77.0243988037109
Lima,274231,,Electro Productos Saccourier,courier_business,-12.130499839782702,-77.0299987792969
Lima,274576,Taypa Fast Food,Taypa Fast Food,restaurants,-12.0691003799438,-77.0509033203125
Lima,275309,Tienda Gasp-courier,Tienda Gaspcourier,courier_business,-12.130499839782702,-77.0299987792969
Lima,275501,Ruta Taibe Restobar,Ruta Taibe Restobar,restaurants,-11.9837999343872,-77.073997497558608
Lima,276678,La Sanahoria,La Sanahoria San Isidro,groceries,-12.1056995391846,-77.0401000976562
Lima,280081,RÍO ACAÍ BOWLS,Rio Acai Bowls Barranco,restaurants,-12.1440000534058,-77.0148010253906
Lima,281139,La Santa Sed-e,La Santa Sede,drinks,-12.1089000701904,-76.9428024291992
Lima,282405,Alitas 24,Alitas 24,restaurants,-12.031999588012697,-77.0727005004883
Lima,291541,Shawarma Club Alameda Del Corregidor 1948,Shawarma Club Alameda Del Corregidor 1948,restaurants,-12.1034002304077,-76.9486999511719
Lima,292327,,Nacion 1821 Pueblo Libre,restaurants,-12.072500228881802,-77.07080078125
Lima,206302,Punto Marino,Punto Marino 1,restaurants,-12.0806999206543,-77.0306015014648
Lima,206313,Villa Chicken,Villa Chicken Aviacion,restaurants,-12.0954999923706,-77.0027008056641
Lima,206365,Bembos,Bembos Larco 2,restaurants,-12.1286001205444,-77.029899597168
Lima,206380,Señor Limón,Senor Limon Universitaria,restaurants,-12.081600189209,-77.0820999145508
Lima,206487,Chifa Excelencia,Chifa Excelencia,restaurants,-12.104399681091301,-77.0009994506836
Lima,206588,Dunkin Donuts,Dunkin Donuts Polo,restaurants,-12.101300239563,-76.9710998535156
Lima,206734,Oceanika,Oceanika La Molina,restaurants,-12.069499969482399,-76.9427032470703
Lima,206787,Ohayo Sushi Bar,Ohayo Sushi Bar,restaurants,-12.101300239563,-76.949699401855511
Lima,207040,Blu,Blu,restaurants,-12.1505002975464,-77.0206985473633
Lima,207564,Pizza Hut,Pizza Hut Delivery San Luis,restaurants,-12.0797996520996,-76.9919967651367
Lima,207582,La Cava,La Cava Surquillo,drinks,-12.1138534545898,-77.003547668457
Lima,207661,Librería Crisol,Libreria Crisol Caminos Del Inca,cross_vertical,-12.1136999130249,-76.9919967651367
Lima,207683,Normita,Normita,groceries,-12.097999572753897,-77.0174026489258
Lima,207830,Sanguchón Campesino,Sanguchon Campesino Higuereta,restaurants,-12.128999710083,-77.0003967285156
Lima,207883,Roky's,Rokys Prol Huaylas,restaurants,-12.1949996948242,-77.0019989013672
Lima,207896,Norky's,Norkys San Juan,restaurants,-12.156200408935602,-76.9728012084961
Lima,208101,Mediterráneo,Mediterraneo Tomas Valle,restaurants,-12.007399559021001,-77.0580978393555
Lima,208234,Chifa Fung Shing,Chifa Fung Shing Corregidor,restaurants,-12.100700378417999,-76.9499969482422
Lima,208517,Tortas Gaby,Tortas Gaby Antunez De Mayolo,restaurants,-11.991999626159702,-77.0717010498047
Lima,208555,Shari Sushi,Shari Sushi 1,restaurants,-12.108099937439,-76.9919967651367
Lima,208709,Repshop,Repshop Express Independencia,groceries,-12.1138000488281,-77.026496887207
Lima,209389,Starbucks,Starbucks Castilla,restaurants,-12.135700225830098,-77.0055999755859
Lima,209540,Norky's,Norkys Carlos Izaguirre,restaurants,-11.991000175476103,-77.0724029541016
Lima,209713,Crem dela Crem,Crem Dela Crem Surco,restaurants,-12.083100318908699,-76.9682006835938
Lima,209752,Be Smart,Be Smart San Isidro,cross_vertical,-12.107500076294002,-77.0391006469727
Lima,219135,Cevichería Punta Rocas,Cevicheria Punta Rocas,restaurants,-12.0453996658325,-76.9371032714844
Lima,219633,Tambo,Tambo Comidas Jaliaga,restaurants,-12.093999862670902,-77.0589981079102
Lima,221317,Siberia Gelato,Siberia Gelato,restaurants,-12.122500419616701,-77.0276031494141
Lima,228946,Black Burger,Black Burger Surquillo,restaurants,-12.1162004470825,-77.0193023681641
Lima,232766,Tambo,Tambo Bar Arenales,drinks,-12.0801000595093,-77.0362014770508
Lima,238228,Itoys Store,Itoys Store Comas,cross_vertical,-11.9371004104614,-77.0649032592773
Lima,243295,DONIS FOOD,Donis Food,restaurants,-11.992099761962898,-77.0649032592773
Lima,257142,La Piishpira Restaurant,La Piishpira Restaurant Av Naranjal 871,restaurants,-11.9788999557495,-77.0737991333008
Lima,262474,Lito Barra Cevichera,Lito Barra Cevichera,restaurants,-12.054100036621103,-77.08249664306642
Lima,267082,Go Grill,Go Grill,restaurants,-12.0892000198364,-77.070198059082
Lima,271895,Rock N' Rolls,Rock N Rolls Surco,restaurants,-12.0909004211426,-76.9728012084961
Lima,271958,Punto Poison,Punto Poison,restaurants,-12.1183004379272,-77.024299621582
Lima,272362,Bicentenario 2021,Bicentenario 2021,restaurants,-11.9912004470825,-77.073997497558608
Lima,272632,In Famiglia Market,In Famiglia Market,groceries,-12.132399559021,-77.0175018310547
Lima,275552,Pikalo,Pikalo San Martin,restaurants,-12.030699729919398,-77.0851974487305
Lima,276647,Pollos Cuñados,Pollos Cunados,restaurants,-12.105999946594197,-76.946098327636719
Lima,282314,Vega Market,Vega Market Roosevelt,groceries,-12.146900177001898,-77.013298034668
Lima,285517,Pizzería Pollería Dayiro,Pizzeria Polleria Dayiro,restaurants,-12.088199615478498,-77.0702972412109
Lima,288658,Lula Pop Pastelería Artesanal,Lula Pop Pasteleria Artesanal,restaurants,-12.119500160217301,-76.9776000976562
Lima,293771,,Dynamic Retailcourier,courier_business,-12.0892000198364,-77.0633010864258
Lima,206437,La Lucha Sanguchería Criolla,La Lucha Sangucheria Criolla Plaza Lima Sur,restaurants,-12.1725997924805,-77.0136032104492
Lima,207184,Pinkberry,Pinkberry El Polo,restaurants,-12.100899696350098,-76.9717025756836
Lima,207237,La Pollería 7,La Polleria 786,restaurants,-12.1164999008179,-77.0220031738281
Lima,207298,Avinka,Avinka Ayacucho,groceries,-12.142000198364302,-77.0019989013672
Lima,207537,Pizza Hut,Pizza Hut Delivery Venturo,restaurants,-12.1219997406006,-76.9926986694336
Lima,207557,Pardos Chicken,Pardos Chicken Benavides,restaurants,-12.125599861145,-77.025802612304716
Lima,207722,La Vaca Loca,La Vaca Loca,restaurants,-12.112099647522001,-77.0382995605469
Lima,208325,Empanadas Paulistas,Empanadas Paulistas Jesus Maria,restaurants,-12.0923004150391,-77.0539016723633
Lima,208336,Cafeladería 4D,Cafeladeria 4d La Encalada,restaurants,-12.101400375366199,-76.9710998535156
Lima,208957,Legado,Legado 36 San Martin,restaurants,-12.126000404357898,-77.0297012329102
Lima,209192,Vinos & Piscos Don Salvattore,Vinos Piscos Don Salvattore San Miguel,drinks,-12.082099914550803,-77.0775985717773
Lima,209440,Starbucks,Starbucks Bolichera,restaurants,-12.1478996276856,-76.9869995117188
Lima,209489,La Comelona,La Comelona Ignacio Merino,restaurants,-12.0894002914429,-77.0318984985352
Lima,209761,Tori,Tori Magdalena,restaurants,-12.0888996124268,-77.0715026855469
Lima,209808,Andiamo,Andiamo Javier Prado Este,restaurants,-12.0887002944946,-77.0102996826172
Lima,209876,Mr. Macho,Mr Macho Chorrillos,restaurants,-12.1668996810913,-77.0223999023438
Lima,210269,Rústica,Rustica Fernando Wiesse,restaurants,-11.9750995635986,-77.0009994506836
Lima,210294,Chop Man Bar,Chop Man Bar Sjl,drinks,-11.9967002868652,-77.0106964111328
Lima,219228,Inkafarma,Inkafarma Ovalo Los Condores,pharmacies,-12.1002998352051,-76.9440002441406
Lima,219283,Inkafarma,Inkafarma San Luis,pharmacies,-12.0829000473022,-76.9971008300781
Lima,219284,Inkafarma,Inkafarma Antunez De Mayolo,pharmacies,-11.995800018310602,-77.0833969116211
Lima,221224,La Leña,La Lena Santa Anita,restaurants,-12.055999755859398,-76.9714965820312
Lima,230807,Almuerzo Del Día,Almuerzo Del Dia,restaurants,-12.0743999481201,-77.0373001098633
Lima,231423,BARBUR´S PERÚ,Barburs Peru,restaurants,-12.075400352478,-76.9774017333984
Lima,241718,Chifa Wei,Chifa Wei,restaurants,-12.0625,-77.0488967895508
Lima,244688,Le Gourmet Pizzas,Le Gourmet Pizzas,restaurants,-12.0792999267578,-76.9828033447266
Lima,249815,Peruano Criollo,Peruano Criollo,restaurants,-12.0673999786377,-76.9589996337891
Lima,251849,La Venezolana,La Venezolana,restaurants,-12.008099555969201,-77.0090026855469
Lima,254649,Dulces D Olech,Dulces D Olech,restaurants,-12.0256996154785,-77.0625991821289
Lima,259299,Polleria 4b,Polleria 4b,restaurants,-12.113499641418501,-77.0453033447266
Lima,260292,Alitas Rodantes,Alitas Rodantes Canta Callao,restaurants,-11.998399734497102,-77.1126022338867
Lima,262809,Farma Primavera-courier,Gvibes Courier,courier_business,-12.120900154113798,-77.0287017822266
Lima,265609,Bocaditos Chinos Tomy Liu,Chifa Tomy,restaurants,-12.068099975585902,-77.0775985717773
Lima,266076,Black Burger,Black Burger Magdalena,restaurants,-12.0846996307373,-77.0693969726562
Lima,266484,La Iberica,La Iberica Centro Civico,groceries,-12.056599617004402,-77.0369033813477
Lima,279251,Brasas 81,Brasas 81,restaurants,-12.1135997772217,-76.9996032714844
Lima,281409,Juicy Wrap,Juicy Wraps,restaurants,-12.1440000534058,-77.0148010253906
Lima,289681,Takuy Pollos & Parrillas,Takuy Pollos Parrillas,restaurants,-12.025099754333501,-77.0022964477539
Lima,291394,Tradición Amazónica Perú,Tradicion Amazonica Peru,restaurants,-12.0181999206543,-77.0543975830078
Lima,295299,,Braserias Villarruelcourier,courier_business,-12.06130027771,-77.0455017089844
Lima,300044,,La Poderosa 164,restaurants,-12.0608997344971,-77.111701965332
Lima,206301,El Pez-On,El Pezon,restaurants,-12.126099586486802,-77.0289001464844
Lima,206310,Villa Chicken,Villa Chicken Jesus Maria,restaurants,-12.0767002105713,-77.0446014404297
Lima,206618,Bembos,Bembos Ovalo Gutierrez,restaurants,-12.110199928283702,-77.0374984741211
Lima,206811,Detox Perú,Detox Peru Jorge Chavez,restaurants,-12.119500160217301,-77.0367965698242
Lima,207192,Delicass,Delicass Balta,restaurants,-12.123000144958498,-77.0319976806641
Lima,207492,Enrolados,Enrolados Republica De Panama,restaurants,-12.106399536132802,-77.018798828125
